page_content,text,url,customer_id,archived,language
"# Gói Tài khoản số đẹp VPBank Prime 5in1
## Hỏi đáp
### Tôi đăng ký Tài khoản số đẹp theo Gói Tài khoản số đẹp VPBank Prime 5in1 thì được ưu đãi gì về phí?
/- Miễn phí khi mở Tài khoản số đẹp đầu tiên thuộc nhóm Sức sống. Giảm đến 80% phí khi mở online từ Tài khoản số đẹp thứ 2/.
/- Miễn phí duy trì tài khoản trong năm đầu tiên. Miễn phí từ năm thứ 2 khi duy trì số dư bình quân tài khoản từ 2 triệu đồng/tháng.
/- Không yêu cầu số dư tối thiểu
","Gói Tài khoản số đẹp VPBank Prime 5in1
Hỏi đáp
Tôi đăng ký Tài khoản số đẹp theo Gói Tài khoản số đẹp VPBank Prime 5in1 thì được ưu đãi gì về phí?
- Miễn phí khi mở Tài khoản số đẹp đầu tiên thuộc nhóm Sức sống. Giảm đến 80% phí khi mở online từ Tài khoản số đẹp thứ 2.
- Miễn phí duy trì tài khoản trong năm đầu tiên. Miễn phí từ năm thứ 2 khi duy trì số dư bình quân tài khoản từ 2 triệu đồng/tháng.
- Không yêu cầu số dư tối thiểu
",https://www.vpbank.com.vn/ca-nhan/tai-khoan-thanh-toan/tai-khoan-combo-prime-5in1,VPBank,False,vi
"# Vay vốn kinh doanh: Giải pháp hiệu quả phát triển doanh nghiệp
## Giới thiệu chung
Vay kinh doanh là giải pháp về vốn hiệu quả dành cho các khách hàng muốn phát triển kinh doanh","Vay vốn kinh doanh: Giải pháp hiệu quả phát triển doanh nghiệp
Giới thiệu chung
Vay kinh doanh là giải pháp về vốn hiệu quả dành cho các khách hàng muốn phát triển kinh doanh
",https://www.vpbank.com.vn/ca-nhan/vay/vay-kinh-doanh,VPBank,False,vi
"# Thẻ đa năng 2 trong 1 VPBank Flex Mastercard
## Giới thiệu chung
Thẻ đa năng 2 trong 1 VPBank Flexcard là sản phẩm độc đáo khi tích hợp thẻ Thẻ ghi nợ quốc tế và Thẻ tín dụng trên cùng 1 chiếc thẻ tiện lợi.
Thẻ được thiết kế giúp cá nhân hóa trải nghiệm thanh toán của khách hàng:
1/. Linh hoạt chọn lựa gói tích điểm lên đến 15% theo ngành hàng: Ăn uống, Du lịch, Thể thao, Mua sắm
2/. Linh hoạt chọn nguồn tiền thanh toán (tiền trong tài khoản thanh toán hoặc hạn mức tín dụng)
3/. Linh hoạt chọn thiết kế với 4 chủ đề tương ứng với 4 gói tích điểm của thẻ
Cùng với vô vàn những ưu đãi hấp dẫn, đáp ứng mọi nhu cầu chi tiêu của khách hàng, giúp khách hàng linh hoạt trong chi tiêu, tiết kiệm thời gian và thuận tiện hơn trong giao dịch.
*Hướng dẫn sử dụng thẻ quý khách vui lòng tham khảo**** [tại đây](/-/media/vpbank-latest/1retail/picture/0-dich-vu-the/cards/flex2in1/flexcard_launching_hdsd-final.pdf)***","Thẻ đa năng 2 trong 1 VPBank Flex Mastercard
Giới thiệu chung
Thẻ đa năng 2 trong 1 VPBank Flexcard là sản phẩm độc đáo khi tích hợp thẻ Thẻ ghi nợ quốc tế và Thẻ tín dụng trên cùng 1 chiếc thẻ tiện lợi.
Thẻ được thiết kế giúp cá nhân hóa trải nghiệm thanh toán của khách hàng:
1. Linh hoạt chọn lựa gói tích điểm lên đến 15% theo ngành hàng: Ăn uống, Du lịch, Thể thao, Mua sắm
2. Linh hoạt chọn nguồn tiền thanh toán (tiền trong tài khoản thanh toán hoặc hạn mức tín dụng)
3. Linh hoạt chọn thiết kế với 4 chủ đề tương ứng với 4 gói tích điểm của thẻ
Cùng với vô vàn những ưu đãi hấp dẫn, đáp ứng mọi nhu cầu chi tiêu của khách hàng, giúp khách hàng linh hoạt trong chi tiêu, tiết kiệm thời gian và thuận tiện hơn trong giao dịch.
Hướng dẫn sử dụng thẻ quý khách vui lòng tham khảo* tại đây*
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/vpbank-flex,VPBank,False,vi
"# Thẻ tín dụng VPBank Z JCB
## Tính năng nổi bật
* **Hoàn tiền 10% cho mọi chi tiêu:**
/- Hoàn 10% cho giao dịch Ăn uống (/*), tối đa 200,000
/- Hoàn 10% cho giao dịch Giải trí, Fitness (/*), tối đa 200,000
/- Hoàn 10% cho các giao dịch Gọi xe, Đặt đồ ăn (/*), tối đa 100,000
Áp dụng cho Khách hàng có tổng doanh số giao dịch từ 4 triệu/kỳ sao kê trở lên
(/*) Danh mục hoàn tiền sẽ tuân theo các mã danh mục được nêu cụ thể tại Thể lệ ưu đãi
* **Ưu đãi trả góp 0% tại mọi cửa hàng:**
/- Miễn phí chuyển đổi trả góp 0% kỳ hạn 6 tháng cho các giao dịch chi tiêu (giao dịch quẹt thẻ tại máy POS và giao dịch trực tuyến) thực hiện bằng thẻ chính trong vòng 3 tháng kể từ tháng mở thẻ chính;
/- Áp dụng cho giao dịch từ 3/.000/.000 VNĐ trở lên
* **Quà tặng chào mừng:**
/- Hoàn tiền 300/.000 VND cho Khách hàng mở thẻ chính thẻ tín dụng VPBank Z JCB và đạt tổng doanh số giao dịch từ 2 triệu VND trở lên trong vòng 30 ngày mở thẻ.
* **Miễn phí thường niên:**
/- Năm đầu tiên cho thẻ chính khi thẻ chính có từ 3 giao dịch chi tiêu trong vòng 30 ngày đầu sau khi mở thẻ (mỗi giao dịch từ 200/.000 VNĐ).
/- Năm tiếp theo cho thẻ chính nếu có tổng chi tiêu của cả thẻ chính và thẻ phụ (chỉ tính giao dịch POS và Online trực tuyến) trong năm hiện tại đạt từ 80 triệu đồng.","Thẻ tín dụng VPBank Z JCB
Tính năng nổi bật

- Hoàn tiền 10% cho mọi chi tiêu:
- Hoàn 10% cho giao dịch Ăn uống (*), tối đa 200,000
- Hoàn 10% cho giao dịch Giải trí, Fitness (*), tối đa 200,000
- Hoàn 10% cho các giao dịch Gọi xe, Đặt đồ ăn (*), tối đa 100,000
Áp dụng cho Khách hàng có tổng doanh số giao dịch từ 4 triệu/kỳ sao kê trở lên
(*) Danh mục hoàn tiền sẽ tuân theo các mã danh mục được nêu cụ thể tại Thể lệ ưu đãi
- Ưu đãi trả góp 0% tại mọi cửa hàng:
- Miễn phí chuyển đổi trả góp 0% kỳ hạn 6 tháng cho các giao dịch chi tiêu (giao dịch quẹt thẻ tại máy POS và giao dịch trực tuyến) thực hiện bằng thẻ chính trong vòng 3 tháng kể từ tháng mở thẻ chính;
- Áp dụng cho giao dịch từ 3.000.000 VNĐ trở lên
- Quà tặng chào mừng:
- Hoàn tiền 300.000 VND cho Khách hàng mở thẻ chính thẻ tín dụng VPBank Z JCB và đạt tổng doanh số giao dịch từ 2 triệu VND trở lên trong vòng 30 ngày mở thẻ.
- Miễn phí thường niên:
- Năm đầu tiên cho thẻ chính khi thẻ chính có từ 3 giao dịch chi tiêu trong vòng 30 ngày đầu sau khi mở thẻ (mỗi giao dịch từ 200.000 VNĐ).
- Năm tiếp theo cho thẻ chính nếu có tổng chi tiêu của cả thẻ chính và thẻ phụ (chỉ tính giao dịch POS và Online trực tuyến) trong năm hiện tại đạt từ 80 triệu đồng.

",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/the-tin-dung-z,VPBank,False,vi
"# Thẻ tín dụng VPBank Diamond World: Đẳng cấp quốc tế cho người Việt tinh tế
## Tính năng nổi bật
* **Hoàn tiền tất cả chi tiêu mỗi tháng:** **/* Tổng chi tiêu đạt từ 30 triệu đồng trở lên/kỳ sao kê** /- Hoàn 10% chi tiêu ăn uống, thời trang; Hoàn 5% chi tiêu siêu thị; Hoàn 1% cho chi tiêu Golf. (Tối đa 1 triệu đồng)
/- Hoàn 0,3% các chi tiêu còn lại trong kỳ (Không giới hạn số tiền hoàn)
**/* Tổng chi tiêu dưới 30 triệu đồng/kỳ sao kê** /- Hoàn 5% chi tiêu ăn uống, thời trang; Hoàn 3% chi tiêu siêu thị; Hoàn 0,5% cho chi tiêu Golf. (Tối đa 500,000 đồng)
/- Hoàn 0,3% các chi tiêu còn lại trong kỳ (Không giới hạn số tiền hoàn)
Chi tiêu tối thiểu từ 4 triệu đồng trở lên/kỳ sao kê để nhận tiền hoàn
* **Miễn phí phát hành và phí thường niên:**
/- Miễn phí phát hành cho Khách hàng ưu tiên của VPBank.
/- Miễn phí phát hành và miễn phí thường niên chủ thẻ chính cho Khách hàng Ưu tiên của VPBank
* **Hoàn tiền cho chủ thẻ mới** /- Hoàn 1,2 triệu cho tổng chi tiêu từ 10 triệu trở lên trong 40 ngày mở mới thẻ.
Áp dụng cho khách hàng mở mới thẻ tín dụng thứ nhất (không áp dụng thẻ phát hành thứ hai trở đi, thẻ phụ, thẻ ảo)","Thẻ tín dụng VPBank Diamond World: Đẳng cấp quốc tế cho người Việt tinh tế
Tính năng nổi bật

- Hoàn tiền tất cả chi tiêu mỗi tháng: * Tổng chi tiêu đạt từ 30 triệu đồng trở lên/kỳ sao kê - Hoàn 10% chi tiêu ăn uống, thời trang; Hoàn 5% chi tiêu siêu thị; Hoàn 1% cho chi tiêu Golf. (Tối đa 1 triệu đồng)
- Hoàn 0,3% các chi tiêu còn lại trong kỳ (Không giới hạn số tiền hoàn)
* Tổng chi tiêu dưới 30 triệu đồng/kỳ sao kê - Hoàn 5% chi tiêu ăn uống, thời trang; Hoàn 3% chi tiêu siêu thị; Hoàn 0,5% cho chi tiêu Golf. (Tối đa 500,000 đồng)
- Hoàn 0,3% các chi tiêu còn lại trong kỳ (Không giới hạn số tiền hoàn)
Chi tiêu tối thiểu từ 4 triệu đồng trở lên/kỳ sao kê để nhận tiền hoàn
- Miễn phí phát hành và phí thường niên:
- Miễn phí phát hành cho Khách hàng ưu tiên của VPBank.
- Miễn phí phát hành và miễn phí thường niên chủ thẻ chính cho Khách hàng Ưu tiên của VPBank
- Hoàn tiền cho chủ thẻ mới - Hoàn 1,2 triệu cho tổng chi tiêu từ 10 triệu trở lên trong 40 ngày mở mới thẻ.
Áp dụng cho khách hàng mở mới thẻ tín dụng thứ nhất (không áp dụng thẻ phát hành thứ hai trở đi, thẻ phụ, thẻ ảo)

",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/diamond-world,VPBank,False,vi
"# Thẻ tín dụng VPBank Visa Signature Travel Miles: Chọn thẻ thông minh, mở vạn hành trình
## Tính năng nổi bật
* **Tích luỹ dặm bay vượt trội từ mọi giao dịch:**
/*Chi tiết cơ chế quy đổi travel miles của thẻ tín dụng VPBank Visa Singature Travel Miles:
| **Tổng doanh số chi tiêu hợp lệ trong kỳ sao kê** | **Tỷ lệ tích lũy Travel Miles** | |
| --- | --- | --- |
| Chi tiêu tại POS nước ngoài, ăn uống, siêu thị và du lịch | Chi tiêu khác |
| **Từ 0 đến dưới 90 triệu** | 1/.000 VNĐ /= 20 Travel Miles | 1/.000 VNĐ /= 10 Travel Miles |
| **Từ 90 triệu VNĐ trở lên** | 1/.000 VNĐ /= 30 Travel Miles | 1/.000 VNĐ /= 15 Travel Miles |
*Số dặm cộng tối đa trong kỳ sao kê: 6/.000/.000 VP Travel Miles*
* **Đổi Travel Miles tiện lợi:** Đa dạng lựa chọn đổi Travel Miles với hơn 600 hãng hàng không và 600/.000 khách sạn trên toàn thế giới tại website [www.vptravelmiles.com.vn.](https://www.vptravelmiles.com.vn/vpbank/customer.html?action=userLogin)
* **Miễn phí thường niên:** /- Năm đầu tiên cho thẻ chính
/- Năm tiếp theo cho thẻ chính nếu có tổng doanh số giao dịch của thẻ chính và thẻ phụ trong năm hiện tại đạt từ 160 triệu đồng.
/- Miễn phí thường niên cho chủ thẻ phụ.","Thẻ tín dụng VPBank Visa Signature Travel Miles: Chọn thẻ thông minh, mở vạn hành trình
Tính năng nổi bật

- Tích luỹ dặm bay vượt trội từ mọi giao dịch:
*Chi tiết cơ chế quy đổi travel miles của thẻ tín dụng VPBank Visa Singature Travel Miles:



Tổng doanh số chi tiêu hợp lệ trong kỳ sao kê
Tỷ lệ tích lũy Travel Miles





Chi tiêu tại POS nước ngoài, ăn uống, siêu thị và du lịch
Chi tiêu khác


Từ 0 đến dưới 90 triệu
1.000 VNĐ /= 20 Travel Miles
1.000 VNĐ /= 10 Travel Miles


Từ 90 triệu VNĐ trở lên
1.000 VNĐ /= 30 Travel Miles
1.000 VNĐ /= 15 Travel Miles



Số dặm cộng tối đa trong kỳ sao kê: 6.000.000 VP Travel Miles
- Đổi Travel Miles tiện lợi: Đa dạng lựa chọn đổi Travel Miles với hơn 600 hãng hàng không và 600.000 khách sạn trên toàn thế giới tại website www.vptravelmiles.com.vn.
- Miễn phí thường niên: - Năm đầu tiên cho thẻ chính
- Năm tiếp theo cho thẻ chính nếu có tổng doanh số giao dịch của thẻ chính và thẻ phụ trong năm hiện tại đạt từ 160 triệu đồng.
- Miễn phí thường niên cho chủ thẻ phụ.

",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/the-tin-dung-vpbank-visa-signature-travel-miles,VPBank,False,vi
"# Thẻ tín dụng MC2: An toàn cho mọi giao dịch
## Hỏi đáp
### Điều kiện để được VPBank tự động tăng hạn mức?
**Việc tăng hạn mức chỉ được áp dụng với những Khách hàng có lịch sử tín dụng tốt, đạt điều kiện tăng hạn mức theo tiêu chuẩn xét duyệt của VPBank trong từng thời kỳ.**
","Thẻ tín dụng MC2: An toàn cho mọi giao dịch
Hỏi đáp
Điều kiện để được VPBank tự động tăng hạn mức?
Việc tăng hạn mức chỉ được áp dụng với những Khách hàng có lịch sử tín dụng tốt, đạt điều kiện tăng hạn mức theo tiêu chuẩn xét duyệt của VPBank trong từng thời kỳ.
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/mc2-mastercard,VPBank,False,vi
"# Vay nhanh tín chấp bằng khoản vay thế chấp
## Hỏi đáp
### Sản phẩm này đang áp dụng cho tất cả các ngân hàng trên thị trường hay chỉ cho một vài ngân hàng cụ thể?
Sản phẩm chỉ áp dụng tại các ngân hàng đang liên kết với VPBank.
","Vay nhanh tín chấp bằng khoản vay thế chấp
Hỏi đáp
Sản phẩm này đang áp dụng cho tất cả các ngân hàng trên thị trường hay chỉ cho một vài ngân hàng cụ thể?
Sản phẩm chỉ áp dụng tại các ngân hàng đang liên kết với VPBank.
",https://www.vpbank.com.vn/ca-nhan/vay/vay-nhanh-tin-chap-bang-khoan-vay-the-chap,VPBank,False,vi
"# Dịch vụ kiểm đếm
## Thông tin cần thiết
Biểu phí: [Xem tại đây](https://www.vpbank.com.vn/-/media/vpbank-latest/tai-lieu-bieu-mau/bieu-phi/khcn/biu-ph-dch-v-khch-hng-c-nhn-01072020.pdf)","Dịch vụ kiểm đếm
Thông tin cần thiết
Biểu phí: Xem tại đây
",https://www.vpbank.com.vn/ca-nhan/dich-vu-ca-nhan/dich-vu-kiem-dem,VPBank,False,vi
"# Tài khoản số đẹp
## Hỏi đáp
### Phí lựa chọn tài khoản số đẹp của VPBank như thế nào?
Phí lựa chọn số tài khoản theo mong muốn của khách hàng dao động từ 1 đến 50 triệu đồng. Chi tiết truy cập biểu phí tài khoản số đẹp vui lòng [xem tại đây.](https://www.vpbank.com.vn/-/media/vpbank-latest/tai-lieu-bieu-mau/bieu-phi/khcn/bieu-phi-tai-khoan-so-dep.pdf)
","Tài khoản số đẹp
Hỏi đáp
Phí lựa chọn tài khoản số đẹp của VPBank như thế nào?
Phí lựa chọn số tài khoản theo mong muốn của khách hàng dao động từ 1 đến 50 triệu đồng. Chi tiết truy cập biểu phí tài khoản số đẹp vui lòng xem tại đây.
",https://www.vpbank.com.vn/ca-nhan/tai-khoan-thanh-toan/tai-khoan-so-dep,VPBank,False,vi
"# Thẻ tín dụng đồng thương hiệu MobiFone-VPBank Titanium
## Hỏi đáp
### Làm thế nào để đóng thẻ tín dụng VPBank?
Trong trường hợp Quý khách tạm thời không có nhu cầu sử dụng thẻ, quý khách có thể thực hiện tạm khóa thẻ để có thể mở lại sử dụng ngay khi có nhu cầu.
Trong trường hợp Quý khách muốn đóng thẻ, Quý khách vui lòng gọi tới tổng đài 24/7 qua số hotline **1900 545415** (đối với Khách hàng tiêu chuẩn) hoặc **1800 545415** (đối với khách hàng ưu tiên) để đóng thẻ tín dụng VPBank.
Hiện tại VPBank không thực hiện đóng thẻ tín dụng trên App VPBank NEO hoặc đóng thẻ tín dụng tại chi nhánh Ngân hàng
","Thẻ tín dụng đồng thương hiệu MobiFone-VPBank Titanium
Hỏi đáp
Làm thế nào để đóng thẻ tín dụng VPBank?
Trong trường hợp Quý khách tạm thời không có nhu cầu sử dụng thẻ, quý khách có thể thực hiện tạm khóa thẻ để có thể mở lại sử dụng ngay khi có nhu cầu.
Trong trường hợp Quý khách muốn đóng thẻ, Quý khách vui lòng gọi tới tổng đài 24/7 qua số hotline 1900 545415 (đối với Khách hàng tiêu chuẩn) hoặc 1800 545415 (đối với khách hàng ưu tiên) để đóng thẻ tín dụng VPBank.
Hiện tại VPBank không thực hiện đóng thẻ tín dụng trên App VPBank NEO hoặc đóng thẻ tín dụng tại chi nhánh Ngân hàng
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/mobifone-titanium,VPBank,False,vi
"# Thẻ tín dụng Number 1: Ứng tiền mặt khẩn cấp| VPBank
## Hỏi đáp
### Làm thế nào để đóng thẻ tín dụng VPBank?
Trong trường hợp Quý khách tạm thời không có nhu cầu sử dụng thẻ, quý khách có thể thực hiện tạm khóa thẻ để có thể mở lại sử dụng ngay khi có nhu cầu.
Trong trường hợp Quý khách muốn đóng thẻ, Quý khách vui lòng gọi tới tổng đài 24/7 qua số hotline **1900 545415** (đối với Khách hàng tiêu chuẩn) hoặc **1800 545415** (đối với khách hàng ưu tiên) để đóng thẻ tín dụng VPBank.
Hiện tại VPBank không thực hiện đóng thẻ tín dụng trên App VPBank NEO hoặc đóng thẻ tín dụng tại chi nhánh Ngân hàng
","Thẻ tín dụng Number 1: Ứng tiền mặt khẩn cấp| VPBank
Hỏi đáp
Làm thế nào để đóng thẻ tín dụng VPBank?
Trong trường hợp Quý khách tạm thời không có nhu cầu sử dụng thẻ, quý khách có thể thực hiện tạm khóa thẻ để có thể mở lại sử dụng ngay khi có nhu cầu.
Trong trường hợp Quý khách muốn đóng thẻ, Quý khách vui lòng gọi tới tổng đài 24/7 qua số hotline 1900 545415 (đối với Khách hàng tiêu chuẩn) hoặc 1800 545415 (đối với khách hàng ưu tiên) để đóng thẻ tín dụng VPBank.
Hiện tại VPBank không thực hiện đóng thẻ tín dụng trên App VPBank NEO hoặc đóng thẻ tín dụng tại chi nhánh Ngân hàng
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/the-tin-dung-number-1,VPBank,False,vi
"# Vay lại khoản đã trả
## Tính năng nổi bật
* Cho vay với lãi suất ưu đãi
* Khách hàng đã có bất động sản thế chấp tại VPBank","Vay lại khoản đã trả
Tính năng nổi bật

- Cho vay với lãi suất ưu đãi
- Khách hàng đã có bất động sản thế chấp tại VPBank

",https://www.vpbank.com.vn/ca-nhan/vay/cho-vay-doi-voi-khach-hang-co-khoan-vay-the-chap,VPBank,False,vi
"# # Bảo hiểm tai nạn cá nhân GIC
## Hỏi đáp
### Nếu tôi bị tai nạn trong thời hạn bảo hiểm nhưng 1 năm sau mới tử vong do các tổn thương đó thì có được chi trả bảo hiểm không?
Được, nhưng khách hàng cần có giấy tờ, chứng từ chứng minh việc tử vong là hậu quả của thương tật do tai nạn gây ra.
","# Bảo hiểm tai nạn cá nhân GIC
Hỏi đáp
Nếu tôi bị tai nạn trong thời hạn bảo hiểm nhưng 1 năm sau mới tử vong do các tổn thương đó thì có được chi trả bảo hiểm không?
Được, nhưng khách hàng cần có giấy tờ, chứng từ chứng minh việc tử vong là hậu quả của thương tật do tai nạn gây ra.
",https://www.vpbank.com.vn/ca-nhan/bao-hiem/bao-hiem-tai-nan-ca-nhan-gic,VPBank,False,vi
"# Thẻ tín dụng Shopee Platinum: Freeship cả năm, 365 ngày hoàn tiền
## Hỏi đáp
### Đơn hàng của Shopee được định nghĩa như thế nào?
Đơn hàng là từng đặt hàng ở mỗi đơn vị bán hàng. Trong 1 giao dịch thanh toán bằng thẻ có thể có nhiều đơn hàng.
*Ví dụ:*
GD qua thẻ VPBank Shopee Platinum 900k: gồm 1 đơn hàng mua hàng tại Shop A1: giá 400k; 1 đơn hàng mua hàng tại Shop A2: giá 200k; 1 đơn hàng mua hàng tại Shop A3: giá 300k. Như vậy đơn hàng tại Shop A1 và A3 sẽ được áp dụng mã miễn phí. Đơn hàng tại Shop A2 không được hưởng mã miễn phí
","Thẻ tín dụng Shopee Platinum: Freeship cả năm, 365 ngày hoàn tiền
Hỏi đáp
Đơn hàng của Shopee được định nghĩa như thế nào?
Đơn hàng là từng đặt hàng ở mỗi đơn vị bán hàng. Trong 1 giao dịch thanh toán bằng thẻ có thể có nhiều đơn hàng.
Ví dụ:
GD qua thẻ VPBank Shopee Platinum 900k: gồm 1 đơn hàng mua hàng tại Shop A1: giá 400k; 1 đơn hàng mua hàng tại Shop A2: giá 200k; 1 đơn hàng mua hàng tại Shop A3: giá 300k. Như vậy đơn hàng tại Shop A1 và A3 sẽ được áp dụng mã miễn phí. Đơn hàng tại Shop A2 không được hưởng mã miễn phí
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/the-tin-dung-shopee-platinum,VPBank,False,vi
"# Vay sửa chữa nhà
## Thủ tục đăng ký
* Đơn đề nghị vay vốn
* Chứng minh nhân dân/Hộ chiếu còn hiệu lực
* Hộ khẩu/KT3/Giấy đăng ký tạm trú
* Giấy xác nhận độc thân/ Giấy đăng ký kết hôn
* Giấy tờ chứng minh thu nhập
* Hợp đồng thi công, dự toán, Giấy phép xây dựng
* Hồ sơ về tài sản đảm bảo","Vay sửa chữa nhà
Thủ tục đăng ký

- Đơn đề nghị vay vốn
- Chứng minh nhân dân/Hộ chiếu còn hiệu lực
- Hộ khẩu/KT3/Giấy đăng ký tạm trú
- Giấy xác nhận độc thân/ Giấy đăng ký kết hôn
- Giấy tờ chứng minh thu nhập
- Hợp đồng thi công, dự toán, Giấy phép xây dựng
- Hồ sơ về tài sản đảm bảo

",https://www.vpbank.com.vn/ca-nhan/vay/vay-xay-dung,VPBank,False,vi
"# Thẻ tín dụng VPBank Platinum Cashback
## Hỏi đáp
### Sự khác nhau giữa thẻ tín dụng VPBank Platinum Cashback và thẻ tín dụng VPBank Titanium Cashback là gì?
Hai thẻ đều có tính năng hoàn tiền tuy nhiên có mức phí thường và hạng mức khác nhau. Bạn có thể sử dụng công cụ So sánh thẻ hoặc Tìm thẻ phù hợp để tìm ra chiếc thẻ phù hợp với mình.
","Thẻ tín dụng VPBank Platinum Cashback
Hỏi đáp
Sự khác nhau giữa thẻ tín dụng VPBank Platinum Cashback và thẻ tín dụng VPBank Titanium Cashback là gì?
Hai thẻ đều có tính năng hoàn tiền tuy nhiên có mức phí thường và hạng mức khác nhau. Bạn có thể sử dụng công cụ So sánh thẻ hoặc Tìm thẻ phù hợp để tìm ra chiếc thẻ phù hợp với mình.
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/vpbank-platinum,VPBank,False,vi
"# Vay vốn trả nợ khoản vay từ các tổ chức tín dụng tại VPBank
## Hỏi đáp
### Tôi không có nguồn thu cố định, tuy nhiên có rất nhiều tài sản có thể phát sinh dòng tiền, tôi có cần cung cấp chứng từ chứng minh đầy đủ thu nhập không?
VPBank có các chính sách linh hoạt để khách hàng có thể chủ động chứng mình các nguồn thu nhập, kết hợp với hệ thống đánh giá khách hàng đảm bảo có thể đưa ra quyết định cho vay chính xác và nhanh chóng
","Vay vốn trả nợ khoản vay từ các tổ chức tín dụng tại VPBank
Hỏi đáp
Tôi không có nguồn thu cố định, tuy nhiên có rất nhiều tài sản có thể phát sinh dòng tiền, tôi có cần cung cấp chứng từ chứng minh đầy đủ thu nhập không?
VPBank có các chính sách linh hoạt để khách hàng có thể chủ động chứng mình các nguồn thu nhập, kết hợp với hệ thống đánh giá khách hàng đảm bảo có thể đưa ra quyết định cho vay chính xác và nhanh chóng
",https://www.vpbank.com.vn/ca-nhan/vay/vay-tra-no-truoc-han-tai-nh-khac,VPBank,False,vi
"# vpbank loyalty
## Hỏi đáp
### Sau khi đổi quà thì bao lâu tôi nhận được quà?
Đối với quà tặng Voucher: Nhận được ngay lập tức sau khi đổi quà thành công trên hệ thống. Qúy khách vui lòng kiểm tra tại mục “Qùa của tôi”
Đối với quà tặng vật lý: Quý khách sẽ được nhận quà sau tối đa 10 ngày làm việc kể từ thời điểm đổi quà thành công trên hệ thống (không bao gồm thời gian hoàn/ hủy quà tặng).
","vpbank loyalty
Hỏi đáp
Sau khi đổi quà thì bao lâu tôi nhận được quà?
Đối với quà tặng Voucher: Nhận được ngay lập tức sau khi đổi quà thành công trên hệ thống. Qúy khách vui lòng kiểm tra tại mục “Qùa của tôi”
Đối với quà tặng vật lý: Quý khách sẽ được nhận quà sau tối đa 10 ngày làm việc kể từ thời điểm đổi quà thành công trên hệ thống (không bao gồm thời gian hoàn/ hủy quà tặng).
",https://www.vpbank.com.vn/ca-nhan/vpbank-loyalty/vpbank-loyalty,VPBank,False,vi
"# Dịch vụ kiểm định ngoại tệ
## Điều kiện đăng ký
Áp dụng với tất cả khách hàng là người Việt Nam hoặc người nước ngoài cư trú hợp pháp tại Việt Nam","Dịch vụ kiểm định ngoại tệ
Điều kiện đăng ký
Áp dụng với tất cả khách hàng là người Việt Nam hoặc người nước ngoài cư trú hợp pháp tại Việt Nam
",https://www.vpbank.com.vn/ca-nhan/dich-vu-ca-nhan/dich-vu-kiem-dinh-ngoai-te,VPBank,False,vi
"# Gói sản phẩm tài khoản thanh toán AutoLink
## Hỏi đáp
### Phí duy trì gói tài khoản Lộc Vượng là bao nhiêu?
Khách hàng được miễn phí duy trì tài khoản trong vòng 6 tháng đầu. Sau 6 tháng khách hàng sẽ thực hiện trả phí theo các trường hợp sau:
/- Miễn phí nếu khách hàng duy trì số dư trung bình tài khoản thanh toán đạt từ 20 triệu đồng/ tháng trở lên
/- 33/.000 đồng/ tháng nếu số dư trung bình tài khoản thanh toán từ 10 – dưới 20 triệu
/- 110/.000 đồng/ tháng nếu số dư trung bình Tài khoản thanh toán dưới 10 triệu
","Gói sản phẩm tài khoản thanh toán AutoLink
Hỏi đáp
Phí duy trì gói tài khoản Lộc Vượng là bao nhiêu?
Khách hàng được miễn phí duy trì tài khoản trong vòng 6 tháng đầu. Sau 6 tháng khách hàng sẽ thực hiện trả phí theo các trường hợp sau:
- Miễn phí nếu khách hàng duy trì số dư trung bình tài khoản thanh toán đạt từ 20 triệu đồng/ tháng trở lên
- 33.000 đồng/ tháng nếu số dư trung bình tài khoản thanh toán từ 10 – dưới 20 triệu
- 110.000 đồng/ tháng nếu số dư trung bình Tài khoản thanh toán dưới 10 triệu
",https://www.vpbank.com.vn/ca-nhan/tai-khoan-thanh-toan/goi-tai-khoan-thanh-toan-loc-vuong,VPBank,False,vi
"# Thẻ tín dụng VPBank StepUp Mastercard
## Hỏi đáp
### Lãi suất thẻ StepUp là bao nhiêu?
Lãi suất thẻ tín dụng StepUp là 3/.29%/tháng.
","Thẻ tín dụng VPBank StepUp Mastercard
Hỏi đáp
Lãi suất thẻ StepUp là bao nhiêu?
Lãi suất thẻ tín dụng StepUp là 3.29%/tháng.
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/vpbank-stepup,VPBank,False,vi
